"Date","USGS 11292000 MF STANISLAUS R AT KENNEDY MDWS NR DARDANELLE CA","USGS 11292500 CLARK FORK STANISLAUS R NR DARDANELLE CA","USGS 11292610 DONNELL PH NR STRAWBERRY CA","USGS 11292700 MF STANISLAUS R A HELLS HALF ACRE BRIDGE CA","USGS 11292820 BEARDSLEY PH NR STRAWBERRY CA","USGS 11292860 JW SOUTHERN PP A SND BAR DIV DAM NR LNG BRN CA","USGS 11292900 MF STANISLAUS R BL BEARDSLEY DAM CA","USGS 11293200 MF STANISLAUS R BL SND BAR DIV DAM NR AVERY CA","USGS 11293372 NF STANISLAUS R BL UTICA RES NR BEAR VALLEY CA","USGS 11293500 NF STANISLAUS R BL SILVER C CA","USGS 11293580 NF STANISLAUS R DIV TUNNEL NR BIG MDW CA","USGS 11293600 NF STANISLAUS R BL DIV D","USGS 11293700 HOBART C AT NF DIV TUNNL OUTLT NR SPICER MDWS CA","USGS 11293710 NF STANISLAUS DIV TU OL BL HOBART C NR NSMD CA","USGS 11293760 NEW SPICER MDW DAM PP A NSMD NR B MDW CA","USGS 11294000 HIGHLAND C BL SPICER MEADOWS RES CA","USGS 11294500 NF STANISLAUS R NR AVERY CA","USGS 11295210 BEAVER C DIV TO MCKAYS POINT RES NR ARNOLD CA","USGS 11295230 BEAVER CR BL DIV DAM NR ARNOLD CA","USGS 11295250 COLLIERVILLE PP NR MURPHYS CA","USGS 11295270 NF STANISLAUS R BL MCKAYS POINT DAM NR AVERY CA","USGS 11295300 NF STANISLAUS R BL BEAVER C NR HATHAWAY PINES CA","USGS 11295340 MILL C BL HUNTER RES A HATHAWAY PINES CA","USGS 11295505 STANISLAUS PP NR HATHAWAY PINES CA","USGS 11296500 SF STANISLAUS R A STRAWBERRY CA","USGS 11297000 PHILADELPHIA CN NR STRAWBERRY CA","USGS 11297200 SF STANISLAUS R NR STRAWBERRY CA","USGS 11297500 TUOLUMNE CN NR LONG BARN CA","USGS 11298000 SF STANISLAUS R NR LONG BARN CA","USGS 11298650 ANGELS C BL MURPHYS AFTERBAY NR MURPHYS CA","USGS 11298700 ANGELS C BL UTICA D DIV DAM NR MURPHYS CA","USGS 11300500 S SAN JOAQUIN CN NR KNIGHTS FERRY CA","USGS 11301000 OAKDALE CN NR KNIGHTS FERRY CA","USGS 11302000 STANISLAUS R BL GOODWIN DAM NR KNIGHTS FERRY CA","USGS 11292615 MF STANISLAUS R LOW FLOW REL BL DONNELL LAKE","USGS 11299200 NEW MELONES PP BL NEW MELONES DAM NR SONORA CA","USGS 11299996 TULLOCH PH NR KNIGHTS FERRY CA"
2004-06-03,399,NA,NA,431,506,382,139,55,NA,NA,51,23,NA,NA,143,143,239,0,19,150,18,37,NA,498,269,60,NA,39,261,NA,5.5,1100,407,363,NA,1930,NA
2004-06-04,385,NA,NA,347,506,380,140,55,NA,NA,43,22,NA,NA,142,142,232,0,18,162,18,37,NA,509,241,60,NA,39,254,NA,5.4,1090,400,347,NA,1970,NA
2004-06-05,353,NA,NA,337,508,371,147,55,NA,NA,35,22,NA,NA,120,120,213,0,17,77,19,35,NA,523,201,60,NA,39,182,NA,5.4,1090,379,351,NA,2110,NA
2004-06-06,368,NA,NA,350,507,373,146,55,NA,NA,30,22,NA,NA,118,118,192,0,16,78,19,35,NA,482,188,60,NA,38,131,NA,5.6,993,357,362,NA,1800,NA
2004-06-07,381,NA,NA,366,504,372,144,55,NA,NA,26,22,NA,NA,112,112,179,0,15,96,18,34,NA,504,173,60,NA,38,115,NA,5.6,945,351,376,NA,1690,NA
2004-06-08,314,NA,NA,247,506,374,144,55,NA,NA,20,21,NA,NA,113,113,173,0,15,115,18,33,NA,512,136,60,NA,39,91,NA,5.6,956,362,376,NA,1390,NA
2004-06-09,226,NA,NA,156,522,375,143,55,NA,NA,14,21,NA,NA,111,111,170,0,15,150,18,33,NA,510,102,59,NA,38,42,NA,5.5,956,383,375,NA,1700,NA
2004-06-10,185,NA,NA,48,505,382,139,55,NA,NA,8.8,21,NA,NA,118,118,168,0,15,97,18,34,NA,489,77,57,39,38,27,NA,5.5,957,383,412,NA,1770,NA
2004-06-11,178,NA,NA,41,509,381,140,55,NA,NA,5.4,20,NA,NA,121,121,174,0,14,103,19,33,NA,495,74,59,32,38,24,NA,5.4,957,384,447,NA,1740,NA
2004-06-12,183,NA,NA,37,506,378,140,55,NA,NA,3.3,20,NA,NA,121,121,168,0,14,123,19,33,NA,478,76,60,33,38,23,NA,5.1,955,384,445,NA,1820,NA
2004-06-13,210,NA,NA,35,505,378,140,55,NA,NA,2.3,20,NA,NA,124,124,164,0,14,89,18,32,NA,516,79,60,36,38,24,NA,5.3,948,384,503,NA,1820,NA
2004-06-14,282,NA,NA,33,505,378,140,55,NA,NA,2.1,20,NA,NA,125,125,167,0,13,149,18,31,NA,520,86,60,45,36,14,NA,5.4,945,403,590,NA,2030,NA
2004-06-15,318,NA,NA,43,505,379,140,55,NA,NA,2.2,20,NA,NA,130,130,165,0,13,163,18,31,NA,506,86,60,45,35,4.7,NA,5.4,867,412,647,NA,1940,NA
2004-06-16,323,NA,NA,42,502,374,140,NA,NA,NA,1.8,19,NA,NA,135,135,167,0,12,92,18,30,NA,228,84,60,43,35,4.6,NA,5.4,826,396,712,NA,1980,NA
2004-06-17,305,NA,NA,41,305,273,140,NA,NA,NA,1.2,19,NA,NA,138,138,172,0,12,102,19,30,NA,0,71,60,29,35,4.4,NA,5.2,820,393,862,NA,1960,NA
2004-06-18,282,NA,NA,41,459,321,141,NA,NA,NA,0.22,19,NA,NA,138,138,171,0,11,68,19,30,NA,0,60,58,18,35,3.3,NA,5.1,804,404,1050,NA,2450,NA
2004-06-19,251,NA,NA,40,457,329,139,NA,NA,NA,0,19,NA,NA,145,145,171,0,11,51,19,30,NA,0,52,50,16,35,3.2,NA,5.1,818,405,1160,NA,2420,NA
2004-06-20,231,NA,NA,38,456,325,139,NA,NA,NA,0,18,NA,NA,147,147,177,0,11,61,18,29,NA,0,45,42,16,34,3.1,NA,5.1,818,405,1170,NA,2620,NA
2004-06-21,220,NA,NA,37,457,328,140,NA,NA,NA,0,17,NA,NA,147,147,177,0,11,118,19,29,NA,0,42,42,12,35,3,NA,5.1,822,396,1160,NA,2380,NA
2004-06-22,221,NA,NA,37,458,331,138,NA,NA,NA,0,15,NA,NA,147,147,173,0,10,93,18,29,NA,0,44,49,8.3,35,3,NA,5.2,812,390,1180,NA,2290,NA
2004-06-23,235,NA,NA,41,250,114,140,NA,NA,NA,0,15,NA,NA,146,146,170,0,9.9,98,18,28,NA,0,47,50,10,35,2.8,NA,5.2,850,389,1180,NA,2130,NA
2004-06-24,228,NA,NA,41,204,69,139,NA,NA,NA,0,14,NA,NA,147,147,167,0,9.7,127,18,28,NA,0,45,50,8.5,34,2.7,NA,5.2,890,403,1130,NA,2320,NA
2004-06-25,208,NA,NA,40,147,0,139,NA,NA,NA,0,13,NA,NA,153,153,166,0,9.4,171,18,28,NA,0,44,48,7.5,34,2.7,NA,5.2,898,412,1030,NA,2310,NA
2004-06-26,200,NA,NA,39,147,0,139,NA,NA,NA,0,13,NA,NA,202,202,174,0,9.2,118,18,27,NA,0,45,48,9.5,34,2.9,NA,5.1,912,415,991,NA,2260,NA
2004-06-27,195,NA,NA,39,145,0,139,NA,NA,NA,0,12,NA,NA,256,256,273,0,9,135,19,28,NA,0,47,50,10,34,3,NA,5.1,921,423,989,NA,2310,NA
2004-06-28,187,NA,NA,39,149,0,140,NA,NA,NA,0,12,NA,NA,253,253,280,0,8.9,136,18,27,NA,0,46,49,10,34,2.8,NA,5.1,930,424,894,NA,2080,NA
2004-06-29,176,NA,NA,40,150,0,141,NA,NA,NA,0,12,NA,NA,159,159,230,0,9,49,19,28,NA,0,49,51,13,35,2.6,NA,5.1,1000,426,736,NA,2180,NA
2004-06-30,174,NA,NA,39,149,0,141,NA,NA,NA,0,12,NA,NA,155,155,171,0,8.9,125,18,27,NA,0,50,51,14,34,2.6,NA,5.2,1050,440,661,NA,2100,NA
2004-07-01,147,NA,NA,60,149,0,141,NA,NA,NA,0,12,NA,NA,157,157,174,0,9,106,18,27,NA,0,48,51,11,33,2.9,NA,5.2,1050,436,664,NA,1690,NA
2004-07-02,124,NA,NA,54,150,0,140,NA,NA,NA,0,13,NA,NA,157,157,176,0,9.1,116,18,27,NA,0,46,51,8.3,35,2.7,NA,5.2,1050,423,609,NA,2180,NA
2004-07-03,127,NA,NA,50,151,0,140,NA,NA,NA,0,13,NA,NA,157,157,175,0,8.9,103,18,27,NA,0,45,51,7.3,36,2.7,NA,5.2,1050,427,575,NA,2180,NA
2004-07-04,133,NA,NA,47,151,349,140,NA,NA,NA,0,12,NA,NA,157,157,173,0,8.3,85,19,27,NA,0,28,31,9.9,35,2.7,NA,5.2,1040,430,586,NA,2060,NA
2004-07-05,136,NA,NA,44,273,129,141,NA,NA,NA,0,12,NA,NA,157,157,169,0,8,184,19,27,NA,0,14,9.8,11,35,2.7,NA,5.2,1040,436,576,NA,1910,NA
2004-07-06,143,NA,NA,41,369,246,139,NA,NA,NA,0,12,NA,NA,157,157,169,0,7.7,73,19,27,NA,0,11,8.4,7.9,35,2.7,NA,5.1,1040,432,556,NA,2090,NA
2004-07-07,140,NA,NA,37,502,403,141,NA,NA,NA,0,11,NA,NA,157,157,166,0,7.5,76,19,27,NA,0,12,9.9,7.8,36,2.6,NA,5.1,1050,422,537,NA,2060,NA
2004-07-08,137,NA,NA,40,624,508,142,NA,NA,NA,0,11,NA,NA,157,157,161,0,7.2,70,20,27,NA,0,13,9.7,8.6,37,2.7,NA,5.1,1040,422,471,NA,1880,NA
2004-07-09,131,NA,NA,40,573,421,141,NA,NA,NA,0,11,NA,NA,157,157,161,0,7.1,74,20,27,NA,0,15,11,11,38,2.7,NA,5.1,1050,439,430,NA,1700,NA
2004-07-10,126,NA,NA,40,150,0,140,NA,NA,NA,0,11,NA,NA,165,165,163,0,7.1,68,20,27,NA,0,15,11,9.8,38,2.7,NA,5.2,1050,452,428,NA,1920,NA
2004-07-11,118,NA,NA,41,151,0,140,NA,NA,NA,0,11,NA,NA,160,160,170,0,7,90,20,27,NA,0,14,12,8.2,38,2.8,NA,5.1,1050,452,428,NA,2190,NA
2004-07-12,113,NA,NA,40,47,0,140,NA,NA,NA,0,11,NA,NA,187,187,167,0,6.7,117,20,27,NA,0,14,12,8,38,2.8,NA,5.1,1050,441,438,NA,1830,NA
2004-07-13,113,NA,NA,39,0,0,140,NA,NA,NA,0,11,NA,NA,199,199,209,0,6.5,95,20,27,NA,0,14,11,8.5,38,2.9,NA,5.2,1050,429,434,NA,1570,NA
2004-07-14,114,NA,NA,38,0,0,141,NA,NA,NA,0,11,NA,NA,199,199,208,0,6.4,91,20,27,NA,0,14,11,7.8,38,2.7,NA,5.3,1040,442,432,NA,1880,NA
2004-07-15,108,NA,NA,38,269,216,142,NA,NA,NA,0,11,NA,NA,186,186,206,0,6.3,123,21,27,NA,60,13,12,7.6,38,2.5,NA,5.3,1040,452,432,NA,1740,NA
2004-07-16,105,NA,NA,38,552,428,142,59,NA,NA,0,11,NA,NA,164,164,174,0,6.1,136,21,27,NA,507,13,11,7.5,38,2.7,NA,5.2,1020,438,473,NA,2220,NA
2004-07-17,107,NA,NA,37,554,428,142,59,NA,NA,0,11,NA,NA,164,164,165,0,6,91,21,27,NA,544,13,11,7.4,38,2.7,NA,5.2,1020,416,627,NA,1440,NA
2004-07-18,106,NA,NA,37,553,428,142,59,NA,NA,0,11,NA,NA,173,173,166,0,5.9,86,21,27,NA,511,14,11,7.4,38,2.7,NA,5.2,1040,412,631,NA,279,NA
2004-07-19,105,NA,NA,37,563,437,142,66,NA,NA,0,11,NA,NA,226,226,199,0,5.8,235,21,27,NA,493,17,11,7.3,38,2.7,NA,5.3,1040,397,625,NA,2480,NA
2004-07-20,103,NA,NA,37,520,396,141,59,NA,NA,0,11,NA,NA,317,317,283,0,5.8,138,21,27,NA,475,17,10,7.3,38,2.7,NA,5.2,1050,392,628,NA,2300,NA
2004-07-21,100,NA,NA,36,491,362,139,58,NA,NA,0,12,NA,NA,349,349,357,0,5.7,267,21,27,NA,461,16,10,7.3,38,2.6,NA,5.2,1060,430,543,NA,1660,NA
2004-07-22,99,NA,NA,36,551,421,141,59,NA,NA,0,12,NA,NA,349,349,357,0,5.5,168,22,27,NA,498,17,10,7.4,38,2.6,NA,5.2,1060,446,428,NA,1780,NA
2004-07-23,97,NA,NA,36,550,422,142,59,NA,NA,0,11,NA,NA,304,304,359,0,5.4,109,22,27,NA,492,16,10,7.3,38,2.6,NA,5.2,1060,469,430,NA,2160,NA
2004-07-24,95,NA,NA,36,552,425,141,59,NA,NA,0,11,NA,NA,178,178,223,0,5.3,151,22,27,NA,488,16,9.8,7.5,37,2.6,NA,5.2,1060,469,380,NA,1980,NA
2004-07-25,94,NA,NA,35,552,421,141,59,NA,NA,0,11,NA,NA,171,171,177,0,5.2,133,22,27,NA,535,16,9.7,7.5,37,2.8,NA,5.2,1060,469,380,NA,1520,NA
2004-07-26,91,NA,NA,35,552,421,142,59,NA,NA,0,11,NA,NA,165,165,168,0,5,194,22,27,NA,489,16,9.5,7.5,39,2.9,NA,5.2,1050,468,381,NA,2100,NA
2004-07-27,89,NA,NA,35,551,422,142,59,NA,NA,0,11,NA,NA,165,165,166,0,5,160,22,27,NA,516,16,9.5,7.4,40,2.8,NA,5.2,1050,468,384,NA,1700,NA
2004-07-28,87,NA,NA,35,553,423,141,59,NA,NA,0,11,NA,NA,165,165,165,0,4.9,185,22,27,NA,465,16,9.4,7.4,40,2.7,NA,5.2,1050,468,383,NA,2440,NA
2004-07-29,86,NA,NA,35,553,429,141,59,NA,NA,0,11,NA,NA,165,165,165,0,4.9,115,22,27,NA,515,16,9.2,7.5,40,2.6,NA,5.2,1060,468,370,NA,2020,NA
2004-07-30,84,NA,NA,35,554,430,140,59,NA,NA,0,11,NA,NA,179,179,163,0,4.8,126,22,27,NA,472,16,8.9,7.8,40,2.6,NA,5.1,1060,468,356,NA,1710,NA
2004-07-31,82,NA,NA,35,553,429,139,59,NA,NA,0,11,NA,NA,201,201,201,0,4.9,48,22,27,NA,538,16,8.9,7.7,40,2.7,NA,5.1,1040,441,354,NA,2140,NA
2004-08-01,81,NA,NA,39,552,429,139,59,NA,NA,0,11,NA,NA,200,200,207,0,4.9,77,22,27,NA,519,16,8.9,7.7,40,2.7,NA,5.1,1040,411,354,NA,1750,NA
2004-08-02,80,NA,NA,39,553,427,140,59,NA,NA,0,11,NA,NA,202,202,208,0,4.9,70,22,27,NA,489,16,2.5,15,39,2.7,NA,5.2,1040,405,346,NA,1710,NA
2004-08-03,79,NA,NA,39,559,432,140,59,NA,NA,0,11,NA,NA,202,202,208,0,4.9,115,22,27,NA,503,15,0,17,40,2.7,NA,5.3,1030,416,331,NA,1940,NA
2004-08-04,78,NA,NA,39,559,423,140,59,NA,NA,0,11,NA,NA,202,202,208,0,4.8,146,22,27,NA,487,15,0,17,41,2.7,NA,5.3,1020,439,325,NA,1590,NA
2004-08-05,78,NA,NA,39,562,432,141,59,NA,NA,0,11,NA,NA,201,201,205,0,4.7,171,22,27,NA,482,15,0,17,41,2.7,NA,5.3,1020,454,320,NA,1850,NA
2004-08-06,76,NA,NA,39,561,428,141,59,NA,NA,0,11,NA,NA,202,202,206,0,4.7,152,22,27,NA,537,15,0,17,40,2.6,NA,5.3,1020,460,301,NA,2110,NA
2004-08-07,76,NA,NA,39,560,425,141,59,NA,NA,0,11,NA,NA,222,222,206,0,4.7,137,22,27,NA,474,15,0,17,39,2.6,NA,5.3,1020,460,300,NA,1980,NA
2004-08-08,75,NA,NA,40,561,425,140,59,NA,NA,0,11,NA,NA,253,253,254,0,4.6,91,23,27,NA,527,15,0,17,39,2.6,NA,5.3,1020,445,305,NA,2080,NA
2004-08-09,74,NA,NA,40,562,430,140,59,NA,NA,0,11,NA,NA,252,252,258,0,4.4,137,23,27,NA,514,15,0,17,39,2.6,NA,5.3,1030,428,304,NA,2040,NA
2004-08-10,74,NA,NA,39,562,430,140,56,NA,NA,0,11,NA,NA,249,249,257,0,4.3,141,23,27,NA,523,15,0,17,39,2.7,NA,5.3,1040,432,300,NA,1590,NA
2004-08-11,73,NA,NA,39,559,430,139,52,NA,NA,0,11,NA,NA,198,198,225,0,4.2,105,23,27,NA,501,16,0,17,39,2.8,NA,5.2,1040,443,295,NA,1750,NA
2004-08-12,73,NA,NA,39,564,432,140,52,NA,NA,0,11,NA,NA,198,198,201,0,4.2,134,23,27,NA,485,17,0,17,39,2.8,NA,5.2,1040,443,303,NA,1690,NA
2004-08-13,73,NA,NA,39,564,431,140,52,NA,NA,0,11,NA,NA,201,201,205,0,4.2,130,23,27,NA,496,17,0,17,39,2.8,NA,5.2,1050,442,304,NA,1930,NA
2004-08-14,73,NA,NA,39,564,432,140,52,NA,NA,0,11,NA,NA,201,201,205,0,4.2,87,23,27,NA,495,17,0,17,39,2.7,NA,5.2,1050,433,304,NA,1920,NA
2004-08-15,72,NA,NA,39,565,429,141,52,NA,NA,0,11,NA,NA,201,201,207,0,4.1,83,23,27,NA,511,17,0,17,39,2.8,NA,5.2,1030,419,299,NA,2080,NA
2004-08-16,72,NA,NA,39,562,429,140,52,NA,NA,0,11,NA,NA,201,201,206,0,4.1,134,23,27,NA,521,20,0,18,39,2.7,NA,5.3,998,417,294,NA,1920,NA
2004-08-17,72,NA,NA,39,565,431,140,52,NA,NA,0,11,NA,NA,200,200,205,0,4.1,115,23,27,NA,483,29,0,28,39,2.7,NA,5.3,872,417,282,NA,1670,NA
2004-08-18,71,NA,NA,39,560,429,140,52,NA,NA,0,11,NA,NA,200,200,202,0,4,141,23,27,NA,526,32,3.5,27,39,2.7,NA,5.2,838,410,279,NA,2110,NA
2004-08-19,71,NA,NA,38,559,426,140,52,NA,NA,0,11,NA,NA,199,199,204,0,4,84,23,27,NA,490,32,5.7,26,39,2.7,NA,5.2,871,393,279,NA,971,NA
2004-08-20,70,NA,NA,38,556,424,140,52,NA,NA,0,11,NA,NA,169,169,187,0,4,150,23,27,NA,502,35,5.6,28,39,2.7,NA,5.2,866,404,283,NA,1420,NA
2004-08-21,70,NA,NA,38,557,425,140,52,NA,NA,0,11,NA,NA,166,166,166,0,4,35,23,27,NA,504,41,5.5,37,39,2.7,NA,5.2,847,436,284,NA,1360,NA
2004-08-22,69,NA,NA,38,555,421,140,52,NA,NA,0,11,NA,NA,164,164,160,0,4,57,23,27,NA,506,42,5.4,36,40,2.7,NA,5.2,699,436,286,NA,1440,NA
2004-08-23,69,NA,NA,38,554,421,140,52,NA,NA,0,11,NA,NA,163,163,160,0,4.3,121,23,27,NA,517,43,5.4,37,40,2.7,NA,5.3,497,436,285,NA,1180,NA
2004-08-24,69,NA,NA,38,555,423,140,53,NA,NA,0,10,NA,NA,164,164,160,0,4.3,172,22,27,NA,505,45,5.4,38,41,2.8,NA,5.3,501,416,287,NA,1390,NA
2004-08-25,69,NA,NA,38,555,425,139,52,NA,NA,0,10,NA,NA,163,163,165,0,4.3,131,23,27,NA,490,44,5.4,38,41,2.9,NA,5.3,612,393,293,NA,620,NA
2004-08-26,68,NA,NA,38,554,423,139,53,NA,NA,0,11,NA,NA,164,164,169,0,4.2,86,23,27,NA,493,44,5.4,38,41,2.8,NA,5.3,659,390,283,NA,1270,NA
2004-08-27,67,NA,NA,37,555,423,140,53,NA,NA,0,11,NA,NA,180,180,171,0,3.6,124,25,29,NA,497,44,5.4,38,40,2.7,NA,5.3,658,390,286,NA,1300,NA
2004-08-28,66,NA,NA,37,554,423,140,53,NA,NA,0,10,NA,NA,187,187,195,0,4.1,60,27,31,NA,502,43,5.4,38,41,2.7,NA,5.3,776,390,287,NA,1320,NA
2004-08-29,66,NA,NA,37,554,423,140,52,NA,NA,0,10,NA,NA,187,187,195,0,4.1,101,27,31,NA,501,43,5.4,38,40,2.6,NA,5.2,843,390,286,NA,1580,NA
2004-08-30,66,NA,NA,37,553,421,140,53,NA,NA,0,10,NA,NA,186,186,195,0,4.1,104,27,31,NA,490,49,5.3,44,41,2.6,NA,5.1,842,385,285,NA,1740,NA
2004-08-31,66,NA,NA,37,552,422,141,52,NA,NA,0,11,NA,NA,186,186,195,0,3.2,108,26,29,NA,537,52,5.3,49,40,2.6,NA,5.1,842,355,283,NA,1360,NA
2004-09-01,65,NA,NA,37,190,420,141,52,NA,NA,0,11,NA,NA,186,186,195,0,3.2,152,25,28,NA,509,52,5.3,49,40,2.6,NA,5.2,821,332,283,NA,1420,NA
2004-09-02,65,NA,NA,36,0,527,35,66,NA,NA,0,11,NA,NA,186,186,195,0,3.2,119,26,29,NA,491,51,5.3,49,41,2.6,NA,5.1,758,317,284,NA,1440,NA
2004-09-03,65,NA,NA,36,0,426,127,52,NA,NA,0,11,NA,NA,186,186,194,0,3.2,83,27,30,NA,466,51,5.3,49,41,2.6,NA,5.2,865,310,268,NA,1510,NA
2004-09-04,64,NA,NA,36,0,413,142,52,NA,NA,0,11,NA,NA,196,196,194,0,5.5,165,25,30,NA,512,52,5.3,49,41,2.6,NA,5.2,962,310,255,NA,1400,NA
2004-09-05,64,NA,NA,36,0,413,141,52,NA,NA,0,11,NA,NA,244,244,229,0,5.7,107,25,30,NA,477,52,5.3,49,41,2.6,NA,5.2,977,311,258,NA,1720,NA
2004-09-06,64,NA,NA,36,0,411,140,53,NA,NA,0,11,NA,NA,286,286,280,0,5.7,149,24,30,NA,473,52,5.3,49,41,2.7,NA,5.1,976,311,252,NA,1470,NA
2004-09-07,63,NA,NA,36,0,413,140,52,NA,NA,0,11,NA,NA,353,353,322,0,4.6,162,24,29,NA,528,52,5.2,49,41,2.7,NA,5.1,972,311,239,NA,1910,NA
2004-09-08,63,NA,NA,35,0,418,141,53,NA,NA,0,10,NA,NA,254,254,368,0,3.5,125,24,27,NA,500,65,18,50,41,2.7,NA,5.1,971,311,215,NA,1580,NA
2004-09-09,63,NA,NA,35,0,417,140,53,NA,NA,0,10,NA,NA,166,166,183,0,3.5,204,23,27,NA,479,67,20,NA,41,2.6,NA,5.1,968,311,191,NA,1530,NA
2004-09-10,63,NA,NA,35,0,416,140,53,NA,NA,0,10,NA,NA,183,183,176,0,3.5,91,23,27,NA,476,67,20,50,41,2.6,NA,5.1,964,311,185,NA,1520,NA
2004-09-11,62,NA,NA,35,0,417,140,53,NA,NA,0,10,NA,NA,189,189,199,0,3.5,75,24,27,NA,502,66,20,50,41,2.6,NA,5.1,965,311,172,NA,1500,NA
2004-09-12,62,NA,NA,35,0,417,140,53,NA,NA,0,10,NA,NA,189,189,199,0,3.5,54,24,27,NA,509,66,20,50,41,2.6,NA,5.1,967,311,171,NA,1430,NA
2004-09-13,62,NA,NA,35,0,414,140,53,NA,NA,0,10,NA,NA,186,186,199,0,3.6,88,24,27,NA,491,66,21,49,41,2.6,NA,5.1,824,296,174,NA,1170,NA
2004-09-14,62,NA,NA,35,0,273,140,52,NA,NA,0,10,NA,NA,184,184,194,0,3.7,129,23,27,NA,371,66,21,49,39,2.5,NA,5.2,645,249,176,NA,1090,NA
2004-09-15,62,NA,NA,35,0,417,139,52,NA,NA,0,10,NA,NA,184,184,193,0,3.7,170,23,27,NA,520,66,21,49,37,2.5,NA,5.4,525,221,169,NA,943,NA
2004-09-16,55,NA,NA,34,0,411,140,52,NA,NA,0,11,NA,NA,184,184,193,0,3.6,172,23,27,NA,489,66,21,49,38,2.5,NA,5.5,422,229,158,NA,524,NA
2004-09-17,49,NA,NA,34,0,412,140,52,NA,NA,0,11,NA,NA,184,184,194,0,3.7,130,23,27,NA,526,66,21,49,38,2.5,NA,5.5,376,257,159,NA,803,NA
2004-09-18,49,NA,NA,34,0,410,143,52,NA,NA,0,11,NA,NA,184,184,195,0,3.8,60,23,27,NA,477,66,21,48,38,2.5,NA,5.5,377,268,160,NA,678,NA
2004-09-19,50,NA,NA,37,0,405,144,52,NA,NA,0,11,NA,NA,183,183,198,0,4.6,65,22,27,NA,560,65,21,48,38,2.5,NA,5.4,386,268,159,NA,68,NA
2004-09-20,49,NA,NA,38,0,406,145,52,NA,NA,0,11,NA,NA,183,183,196,0,5.3,74,22,27,NA,478,65,21,48,38,2.5,NA,5.4,390,261,148,NA,1010,NA
2004-09-21,49,NA,NA,37,0,407,142,52,NA,NA,0,11,NA,NA,187,187,195,0,4.8,125,22,27,NA,524,65,21,48,38,2.7,NA,5.4,484,250,149,NA,1160,NA
2004-09-22,48,NA,NA,37,0,406,142,52,NA,NA,0,11,NA,NA,188,188,199,0,4.5,84,23,27,NA,467,65,21,47,35,2.9,NA,5.4,539,241,145,NA,979,NA
2004-09-23,42,NA,NA,37,0,409,141,53,NA,NA,0,11,NA,NA,178,178,199,0,4.3,117,23,27,NA,507,64,21,47,34,2.8,NA,5.5,538,248,144,NA,67,NA
2004-09-24,35,NA,NA,37,0,410,140,54,NA,NA,0,11,NA,NA,164,164,176,0,4.2,135,23,27,NA,522,63,21,47,34,2.8,NA,5.4,470,257,146,NA,1010,NA
2004-09-25,35,NA,NA,37,0,411,140,54,NA,NA,0,11,NA,NA,164,164,172,0,4,60,23,27,NA,479,62,21,47,34,2.8,NA,5.5,437,251,144,NA,1330,NA
2004-09-26,35,NA,NA,37,0,413,141,54,NA,NA,0,11,NA,NA,164,164,171,0,4,99,23,27,NA,517,62,21,47,34,2.8,NA,5.5,437,242,146,NA,540,NA
2004-09-27,35,NA,NA,37,0,411,142,54,NA,NA,0,11,NA,NA,165,165,171,0,3.9,110,23,27,NA,456,62,21,46,34,2.7,NA,5.4,427,230,146,NA,1160,NA
2004-09-28,35,NA,NA,37,0,412,142,54,NA,NA,0,11,NA,NA,165,165,172,0,3.9,101,23,27,NA,489,62,21,46,32,2.8,NA,5.5,620,173,145,NA,1080,NA
2004-09-29,35,NA,NA,37,0,408,140,54,NA,NA,0,11,NA,NA,165,165,172,0,4,88,23,27,NA,502,62,21,46,31,2.8,NA,5.5,743,133,144,NA,662,NA
2004-09-30,35,NA,NA,37,0,405,141,54,NA,NA,0,11,NA,NA,165,165,173,0,4.1,70,23,27,NA,514,65,22,46,31,2.8,NA,5.5,422,168,145,NA,1000,NA
2004-10-01,35,NA,NA,37,0,399,143,54,NA,NA,0,11,NA,NA,165,165,160,0.01,4.1,79,23,27,NA,526,74,30,47,31,2.8,NA,5.5,184,217,216,NA,570,NA
2004-10-02,35,NA,NA,37,0,397,142,54,NA,NA,0,11,NA,NA,164,164,160,0,4.1,50,23,27,NA,470,75,31,48,31,2.8,NA,5.5,195,261,220,NA,718,NA
2004-10-03,35,NA,NA,36,0,399,142,54,NA,NA,0,11,NA,NA,164,164,160,0,4.1,154,23,27,NA,525,75,31,48,31,2.8,NA,5.4,207,298,219,NA,0,NA
2004-10-04,35,NA,NA,36,0,401,142,54,NA,NA,0,11,NA,NA,167,167,161,0,4,257,23,27,NA,527,75,31,48,31,2.8,NA,5.5,229,298,220,NA,56,NA
2004-10-05,34,NA,NA,36,0,403,142,54,NA,NA,0,11,NA,NA,168,168,163,0.04,4,248,23,27,NA,483,76,30,48,31,2.8,NA,5.5,234,298,222,NA,827,NA
2004-10-06,34,NA,NA,36,0,404,142,55,NA,NA,0,11,NA,NA,168,168,162,0,3.3,257,23,27,NA,501,76,32,45,32,2.8,NA,5.5,244,298,220,NA,1340,NA
2004-10-07,34,NA,NA,35,0,399,142,55,NA,NA,0,11,NA,NA,168,168,162,0,3.3,106,24,27,NA,506,78,39,37,29,2.7,NA,5.5,229,285,222,NA,35,NA
2004-10-08,34,NA,NA,35,0,392,143,55,NA,NA,0,12,NA,NA,168,168,163,0,3.5,225,23,27,NA,519,81,41,37,27,2.7,NA,5.6,218,269,221,NA,2060,NA
